trace_id,event_id,resource,timestamp,activity,REG_DATE,AMOUNT_REQ
173736,9,11169,2011-10-13 09:36:52.601000+00:00,O_CANCELLED_COMPLETE,2011-10-01 13:01:58.813000+02:00,15000
173736,10,11169,2011-10-13 09:36:53.652000+00:00,O_CREATED_COMPLETE,2011-10-01 13:01:58.813000+02:00,15000
173736,11,11169,2011-10-13 09:36:53.686000+00:00,O_SENT_COMPLETE,2011-10-01 13:01:58.813000+02:00,15000
173736,12,11029,2011-10-18 08:20:36.413000+00:00,O_SENT_BACK_COMPLETE,2011-10-01 13:01:58.813000+02:00,15000
173736,13,10809,2011-10-18 10:01:28.757000+00:00,O_ACCEPTED_COMPLETE,2011-10-01 13:01:58.813000+02:00,15000
173739,0,11000,2011-10-01 13:56:39.615000+00:00,O_SELECTED_COMPLETE,2011-10-01 13:12:58.663000+02:00,10000
173739,1,11000,2011-10-01 13:56:40.771000+00:00,O_CREATED_COMPLETE,2011-10-01 13:12:58.663000+02:00,10000
173739,2,11000,2011-10-01 13:56:40.801000+00:00,O_SENT_COMPLETE,2011-10-01 13:12:58.663000+02:00,10000
173739,3,11029,2011-10-11 08:19:12.541000+00:00,O_SENT_BACK_COMPLETE,2011-10-01 13:12:58.663000+02:00,10000
173739,4,10629,2011-10-14 14:22:47.530000+00:00,O_ACCEPTED_COMPLETE,2011-10-01 13:12:58.663000+02:00,10000
173745,0,11111,2011-10-01 13:58:41.855000+00:00,O_SELECTED_COMPLETE,2011-10-01 14:08:16.293000+02:00,2000
173745,1,11111,2011-10-01 13:58:44.837000+00:00,O_CREATED_COMPLETE,2011-10-01 14:08:16.293000+02:00,2000
173745,2,11111,2011-10-01 13:58:44.859000+00:00,O_SENT_COMPLETE,2011-10-01 14:08:16.293000+02:00,2000
173745,3,11000,2011-10-08 10:45:57.789000+00:00,O_CANCELLED_COMPLETE,2011-10-01 14:08:16.293000+02:00,2000
173748,0,11119,2011-10-01 14:36:44.831000+00:00,O_SELECTED_COMPLETE,2011-10-01 14:09:16.087000+02:00,5000
173748,1,11119,2011-10-01 14:37:32.632000+00:00,O_CREATED_COMPLETE,2011-10-01 14:09:16.087000+02:00,5000
173748,2,11119,2011-10-01 14:37:32.669000+00:00,O_SENT_COMPLETE,2011-10-01 14:09:16.087000+02:00,5000
173748,3,11119,2011-10-01 14:42:16.406000+00:00,O_CANCELLED_COMPLETE,2011-10-01 14:09:16.087000+02:00,5000
173748,4,11119,2011-10-01 14:42:16.406000+00:00,O_SELECTED_COMPLETE,2011-10-01 14:09:16.087000+02:00,5000
173748,5,11119,2011-10-01 14:42:17.394000+00:00,O_CREATED_COMPLETE,2011-10-01 14:09:16.087000+02:00,5000
173748,6,11119,2011-10-01 14:42:17.419000+00:00,O_SENT_COMPLETE,2011-10-01 14:09:16.087000+02:00,5000
173748,7,11001,2011-10-03 14:44:19.335000+00:00,O_DECLINED_COMPLETE,2011-10-01 14:09:16.087000+02:00,5000
173751,0,11111,2011-10-01 14:49:59.191000+00:00,O_SELECTED_COMPLETE,2011-10-01 14:14:39.442000+02:00,10000
173751,1,11111,2011-10-01 14:50:00.969000+00:00,O_CREATED_COMPLETE,2011-10-01 14:14:39.442000+02:00,10000
173751,2,11111,2011-10-01 14:50:01.004000+00:00,O_SENT_COMPLETE,2011-10-01 14:14:39.442000+02:00,10000
173751,3,10899,2011-10-07 10:40:18.319000+00:00,O_SENT_BACK_COMPLETE,2011-10-01 14:14:39.442000+02:00,10000
173751,4,10138,2011-10-11 08:39:30.983000+00:00,O_ACCEPTED_COMPLETE,2011-10-01 14:14:39.442000+02:00,10000
173760,0,11019,2011-10-01 14:01:43.413000+00:00,O_SELECTED_COMPLETE,2011-10-01 15:15:17.454000+02:00,32000
173760,1,11019,2011-10-01 14:01:44.340000+00:00,O_CREATED_COMPLETE,2011-10-01 15:15:17.454000+02:00,32000
173760,2,11019,2011-10-01 14:01:44.367000+00:00,O_SENT_COMPLETE,2011-10-01 15:15:17.454000+02:00,32000
173760,3,11049,2011-10-11 09:01:37.837000+00:00,O_SENT_BACK_COMPLETE,2011-10-01 15:15:17.454000+02:00,32000
173760,4,10972,2011-10-14 13:41:03.384000+00:00,O_ACCEPTED_COMPLETE,2011-10-01 15:15:17.454000+02:00,32000
173784,0,11122,2011-10-04 15:37:27.175000+00:00,O_SELECTED_COMPLETE,2011-10-01 19:05:56.897000+02:00,5000
173784,1,11122,2011-10-04 15:37:28.370000+00:00,O_CREATED_COMPLETE,2011-10-01 19:05:56.897000+02:00,5000
173784,2,11122,2011-10-04 15:37:28.412000+00:00,O_SENT_COMPLETE,2011-10-01 19:05:56.897000+02:00,5000
173784,3,11049,2011-10-17 09:29:14.489000+00:00,O_SENT_BACK_COMPLETE,2011-10-01 19:05:56.897000+02:00,5000
173784,4,10609,2011-11-15 11:50:28.812000+00:00,O_ACCEPTED_COMPLETE,2011-10-01 19:05:56.897000+02:00,5000
173787,0,11202,2011-10-03 07:31:07.141000+00:00,O_SELECTED_COMPLETE,2011-10-01 19:06:01.646000+02:00,5000
173787,1,11202,2011-10-03 07:31:08.267000+00:00,O_CREATED_COMPLETE,2011-10-01 19:06:01.646000+02:00,5000
173787,2,11202,2011-10-03 07:31:08.302000+00:00,O_SENT_COMPLETE,2011-10-01 19:06:01.646000+02:00,5000
173787,3,11202,2011-10-03 07:36:43.291000+00:00,O_CANCELLED_COMPLETE,2011-10-01 19:06:01.646000+02:00,5000
173787,4,11202,2011-10-03 07:36:43.291000+00:00,O_SELECTED_COMPLETE,2011-10-01 19:06:01.646000+02:00,5000
173787,5,11202,2011-10-03 07:36:44.181000+00:00,O_CREATED_COMPLETE,2011-10-01 19:06:01.646000+02:00,5000
173787,6,11202,2011-10-03 07:36:44.208000+00:00,O_SENT_COMPLETE,2011-10-01 19:06:01.646000+02:00,5000
173787,7,11119,2011-10-19 16:51:53.683000+00:00,O_CANCELLED_COMPLETE,2011-10-01 19:06:01.646000+02:00,5000
173790,0,11120,2011-10-03 07:26:10.575000+00:00,O_SELECTED_COMPLETE,2011-10-01 19:14:15.425000+02:00,5000
173790,1,11120,2011-10-03 07:26:11.521000+00:00,O_CREATED_COMPLETE,2011-10-01 19:14:15.425000+02:00,5000
173790,2,11120,2011-10-03 07:26:11.544000+00:00,O_SENT_COMPLETE,2011-10-01 19:14:15.425000+02:00,5000
173790,3,10789,2011-10-07 10:37:07.523000+00:00,O_SENT_BACK_COMPLETE,2011-10-01 19:14:15.425000+02:00,5000
173790,4,10609,2011-10-10 12:22:35.594000+00:00,O_ACCEPTED_COMPLETE,2011-10-01 19:14:15.425000+02:00,5000
173793,0,11120,2011-10-03 12:53:19.306000+00:00,O_SELECTED_COMPLETE,2011-10-01 19:32:46.330000+02:00,6000
173793,1,11120,2011-10-03 12:53:20.371000+00:00,O_CREATED_COMPLETE,2011-10-01 19:32:46.330000+02:00,6000
173793,2,11120,2011-10-03 12:53:20.393000+00:00,O_SENT_COMPLETE,2011-10-01 19:32:46.330000+02:00,6000
173793,3,11029,2011-10-14 08:08:48.626000+00:00,O_SENT_BACK_COMPLETE,2011-10-01 19:32:46.330000+02:00,6000
173793,4,10609,2011-10-18 09:25:03.798000+00:00,O_ACCEPTED_COMPLETE,2011-10-01 19:32:46.330000+02:00,6000
173796,0,11001,2011-10-03 09:15:53.537000+00:00,O_SELECTED_COMPLETE,2011-10-01 20:19:11.828000+02:00,15000
173796,1,11001,2011-10-03 09:16:42.008000+00:00,O_CREATED_COMPLETE,2011-10-01 20:19:11.828000+02:00,15000
173796,2,11001,2011-10-03 09:16:42.037000+00:00,O_SENT_COMPLETE,2011-10-01 20:19:11.828000+02:00,15000
173796,3,11201,2011-10-10 15:23:53.999000+00:00,O_CANCELLED_COMPLETE,2011-10-01 20:19:11.828000+02:00,15000
173805,0,11202,2011-10-03 07:53:24.490000+00:00,O_SELECTED_COMPLETE,2011-10-01 21:07:54.696000+02:00,5000
173805,1,11202,2011-10-03 07:53:25.300000+00:00,O_CREATED_COMPLETE,2011-10-01 21:07:54.696000+02:00,5000
173805,2,11202,2011-10-03 07:53:25.329000+00:00,O_SENT_COMPLETE,2011-10-01 21:07:54.696000+02:00,5000
173805,3,112,2011-11-03 08:15:16.500000+00:00,O_CANCELLED_COMPLETE,2011-10-01 21:07:54.696000+02:00,5000
173811,0,11180,2011-10-03 09:47:47.198000+00:00,O_SELECTED_COMPLETE,2011-10-01 22:59:29.233000+02:00,50000
173811,1,11180,2011-10-03 09:47:48.320000+00:00,O_CREATED_COMPLETE,2011-10-01 22:59:29.233000+02:00,50000
173811,2,11180,2011-10-03 09:47:48.346000+00:00,O_SENT_COMPLETE,2011-10-01 22:59:29.233000+02:00,50000
173811,3,112,2011-11-03 08:15:25.320000+00:00,O_CANCELLED_COMPLETE,2011-10-01 22:59:29.233000+02:00,50000
173817,0,11180,2011-10-03 07:52:38.282000+00:00,O_SELECTED_COMPLETE,2011-10-02 00:57:28.742000+02:00,7000
173817,1,11180,2011-10-03 07:52:39.285000+00:00,O_CREATED_COMPLETE,2011-10-02 00:57:28.742000+02:00,7000
173817,2,11180,2011-10-03 07:52:39.309000+00:00,O_SENT_COMPLETE,2011-10-02 00:57:28.742000+02:00,7000
173817,3,11180,2011-10-03 07:53:26.256000+00:00,O_CANCELLED_COMPLETE,2011-10-02 00:57:28.742000+02:00,7000
173817,4,11180,2011-10-03 07:53:26.256000+00:00,O_SELECTED_COMPLETE,2011-10-02 00:57:28.742000+02:00,7000
173817,5,11180,2011-10-03 07:53:27.636000+00:00,O_CREATED_COMPLETE,2011-10-02 00:57:28.742000+02:00,7000
173817,6,11180,2011-10-03 07:53:27.660000+00:00,O_SENT_COMPLETE,2011-10-02 00:57:28.742000+02:00,7000
173817,7,10899,2011-10-07 11:23:32.793000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 00:57:28.742000+02:00,7000
173817,8,10609,2011-10-11 07:15:45.243000+00:00,O_DECLINED_COMPLETE,2011-10-02 00:57:28.742000+02:00,7000
173823,0,11120,2011-10-03 07:57:31.958000+00:00,O_SELECTED_COMPLETE,2011-10-02 09:23:29.387000+02:00,15000
173823,1,11120,2011-10-03 07:57:33.333000+00:00,O_CREATED_COMPLETE,2011-10-02 09:23:29.387000+02:00,15000
173823,2,11120,2011-10-03 07:57:33.385000+00:00,O_SENT_COMPLETE,2011-10-02 09:23:29.387000+02:00,15000
173823,3,10899,2011-10-10 12:01:44.751000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 09:23:29.387000+02:00,15000
173823,4,10138,2011-10-13 07:36:21.589000+00:00,O_DECLINED_COMPLETE,2011-10-02 09:23:29.387000+02:00,15000
173835,0,11180,2011-10-03 08:35:59.279000+00:00,O_SELECTED_COMPLETE,2011-10-02 10:20:29.934000+02:00,10000
173835,1,11180,2011-10-03 08:36:00.341000+00:00,O_CREATED_COMPLETE,2011-10-02 10:20:29.934000+02:00,10000
173835,2,11180,2011-10-03 08:36:00.372000+00:00,O_SENT_COMPLETE,2011-10-02 10:20:29.934000+02:00,10000
173835,3,10861,2011-10-18 12:12:43.701000+00:00,O_CANCELLED_COMPLETE,2011-10-02 10:20:29.934000+02:00,10000
173844,0,11201,2011-10-03 11:19:45.999000+00:00,O_SELECTED_COMPLETE,2011-10-02 11:03:26.714000+02:00,15500
173844,1,11201,2011-10-03 11:19:47.043000+00:00,O_CREATED_COMPLETE,2011-10-02 11:03:26.714000+02:00,15500
173844,2,11201,2011-10-03 11:19:47.073000+00:00,O_SENT_COMPLETE,2011-10-02 11:03:26.714000+02:00,15500
173844,3,11049,2011-10-10 08:17:48.189000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 11:03:26.714000+02:00,15500
173844,4,10629,2011-10-11 12:57:01.617000+00:00,O_ACCEPTED_COMPLETE,2011-10-02 11:03:26.714000+02:00,15500
173847,0,11202,2011-10-03 08:22:05.122000+00:00,O_SELECTED_COMPLETE,2011-10-02 11:26:19.625000+02:00,5000
173847,1,11202,2011-10-03 08:22:06.712000+00:00,O_CREATED_COMPLETE,2011-10-02 11:26:19.625000+02:00,5000
173847,2,11202,2011-10-03 08:22:06.733000+00:00,O_SENT_COMPLETE,2011-10-02 11:26:19.625000+02:00,5000
173847,3,10899,2011-10-10 11:52:46.532000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 11:26:19.625000+02:00,5000
173847,4,10138,2011-10-12 08:52:11.073000+00:00,O_DECLINED_COMPLETE,2011-10-02 11:26:19.625000+02:00,5000
173859,0,11120,2011-10-03 10:37:05.899000+00:00,O_SELECTED_COMPLETE,2011-10-02 11:47:41.502000+02:00,5000
173859,1,11120,2011-10-03 10:37:07.181000+00:00,O_CREATED_COMPLETE,2011-10-02 11:47:41.502000+02:00,5000
173859,2,11120,2011-10-03 10:37:07.220000+00:00,O_SENT_COMPLETE,2011-10-02 11:47:41.502000+02:00,5000
173859,3,11120,2011-10-10 14:43:52.976000+00:00,O_CANCELLED_COMPLETE,2011-10-02 11:47:41.502000+02:00,5000
173868,0,11180,2011-10-03 08:21:41.574000+00:00,O_SELECTED_COMPLETE,2011-10-02 12:24:18.960000+02:00,5000
173868,1,11180,2011-10-03 08:21:42.754000+00:00,O_CREATED_COMPLETE,2011-10-02 12:24:18.960000+02:00,5000
173868,2,11180,2011-10-03 08:21:42.783000+00:00,O_SENT_COMPLETE,2011-10-02 12:24:18.960000+02:00,5000
173868,3,11029,2011-10-20 07:11:49.533000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 12:24:18.960000+02:00,5000
173868,4,10609,2011-10-26 06:07:33.910000+00:00,O_DECLINED_COMPLETE,2011-10-02 12:24:18.960000+02:00,5000
173871,0,10909,2011-10-04 17:40:46.526000+00:00,O_SELECTED_COMPLETE,2011-10-02 13:05:34.993000+02:00,15500
173871,1,10909,2011-10-04 17:40:47.741000+00:00,O_CREATED_COMPLETE,2011-10-02 13:05:34.993000+02:00,15500
173871,2,10909,2011-10-04 17:40:47.825000+00:00,O_SENT_COMPLETE,2011-10-02 13:05:34.993000+02:00,15500
173871,3,11029,2011-10-11 08:01:11.435000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 13:05:34.993000+02:00,15500
173871,4,10138,2011-10-14 08:05:53.510000+00:00,O_DECLINED_COMPLETE,2011-10-02 13:05:34.993000+02:00,15500
173880,0,11201,2011-10-03 12:00:45.550000+00:00,O_SELECTED_COMPLETE,2011-10-02 13:24:15.505000+02:00,50000
173880,1,11201,2011-10-03 12:00:46.779000+00:00,O_CREATED_COMPLETE,2011-10-02 13:24:15.505000+02:00,50000
173880,2,11201,2011-10-03 12:00:46.805000+00:00,O_SENT_COMPLETE,2011-10-02 13:24:15.505000+02:00,50000
173880,3,11029,2011-10-24 09:28:26.304000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 13:24:15.505000+02:00,50000
173880,4,11169,2011-10-28 14:27:23.940000+00:00,O_CANCELLED_COMPLETE,2011-10-02 13:24:15.505000+02:00,50000
173880,5,11169,2011-10-28 14:27:23.940000+00:00,O_SELECTED_COMPLETE,2011-10-02 13:24:15.505000+02:00,50000
173880,6,11169,2011-10-28 14:27:25.408000+00:00,O_CREATED_COMPLETE,2011-10-02 13:24:15.505000+02:00,50000
173880,7,11169,2011-10-28 14:27:25.432000+00:00,O_SENT_COMPLETE,2011-10-02 13:24:15.505000+02:00,50000
173880,8,10789,2011-11-04 10:46:11.099000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 13:24:15.505000+02:00,50000
173880,9,10138,2011-11-04 12:09:38.785000+00:00,O_ACCEPTED_COMPLETE,2011-10-02 13:24:15.505000+02:00,50000
173898,0,10889,2011-10-03 14:51:47.497000+00:00,O_SELECTED_COMPLETE,2011-10-02 16:05:39.817000+02:00,7000
173898,1,10889,2011-10-03 14:51:48.963000+00:00,O_CREATED_COMPLETE,2011-10-02 16:05:39.817000+02:00,7000
173898,2,10889,2011-10-03 14:51:48.989000+00:00,O_SENT_COMPLETE,2011-10-02 16:05:39.817000+02:00,7000
173898,3,11201,2011-10-13 18:00:46.495000+00:00,O_CANCELLED_COMPLETE,2011-10-02 16:05:39.817000+02:00,7000
173913,0,11202,2011-10-03 08:43:47.996000+00:00,O_SELECTED_COMPLETE,2011-10-02 17:18:05.023000+02:00,5500
173913,1,11202,2011-10-03 08:43:51.087000+00:00,O_CREATED_COMPLETE,2011-10-02 17:18:05.023000+02:00,5500
173913,2,11202,2011-10-03 08:43:51.111000+00:00,O_SENT_COMPLETE,2011-10-02 17:18:05.023000+02:00,5500
173913,3,10899,2011-10-10 11:51:21.045000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 17:18:05.023000+02:00,5500
173913,4,10809,2011-10-12 14:00:58.539000+00:00,O_ACCEPTED_COMPLETE,2011-10-02 17:18:05.023000+02:00,5500
173928,0,11180,2011-10-03 13:29:05.426000+00:00,O_SELECTED_COMPLETE,2011-10-02 18:30:01.576000+02:00,33000
173928,1,11180,2011-10-03 13:29:06.737000+00:00,O_CREATED_COMPLETE,2011-10-02 18:30:01.576000+02:00,33000
173928,2,11180,2011-10-03 13:29:06.772000+00:00,O_SENT_COMPLETE,2011-10-02 18:30:01.576000+02:00,33000
173928,3,11180,2011-10-03 13:30:07.474000+00:00,O_CANCELLED_COMPLETE,2011-10-02 18:30:01.576000+02:00,33000
173928,4,11180,2011-10-03 13:30:07.474000+00:00,O_SELECTED_COMPLETE,2011-10-02 18:30:01.576000+02:00,33000
173928,5,11180,2011-10-03 13:30:09.051000+00:00,O_CREATED_COMPLETE,2011-10-02 18:30:01.576000+02:00,33000
173928,6,11180,2011-10-03 13:30:09.183000+00:00,O_SENT_COMPLETE,2011-10-02 18:30:01.576000+02:00,33000
173928,7,11029,2011-10-26 08:23:27.146000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 18:30:01.576000+02:00,33000
173928,8,10972,2011-11-29 08:27:25.615000+00:00,O_ACCEPTED_COMPLETE,2011-10-02 18:30:01.576000+02:00,33000
173940,0,11119,2011-10-03 16:51:13.204000+00:00,O_SELECTED_COMPLETE,2011-10-02 21:08:02.233000+02:00,7000
173940,1,11119,2011-10-03 16:51:14.157000+00:00,O_CREATED_COMPLETE,2011-10-02 21:08:02.233000+02:00,7000
173940,2,11119,2011-10-03 16:51:14.183000+00:00,O_SENT_COMPLETE,2011-10-02 21:08:02.233000+02:00,7000
173940,3,10899,2011-10-10 11:48:24.482000+00:00,O_SENT_BACK_COMPLETE,2011-10-02 21:08:02.233000+02:00,7000
173940,4,10138,2011-10-14 06:30:21.631000+00:00,O_ACCEPTED_COMPLETE,2011-10-02 21:08:02.233000+02:00,7000
173943,0,10982,2011-10-03 18:05:38.014000+00:00,O_SELECTED_COMPLETE,2011-10-02 22:11:52.060000+02:00,7493
173943,1,10982,2011-10-03 18:06:25.844000+00:00,O_CREATED_COMPLETE,2011-10-02 22:11:52.060000+02:00,7493
173943,2,10982,2011-10-03 18:06:25.883000+00:00,O_SENT_COMPLETE,2011-10-02 22:11:52.060000+02:00,7493
173943,3,112,2011-11-03 08:15:32.067000+00:00,O_CANCELLED_COMPLETE,2011-10-02 22:11:52.060000+02:00,7493
173946,0,11180,2011-10-03 08:53:05.133000+00:00,O_SELECTED_COMPLETE,2011-10-02 22:51:17.311000+02:00,8000
173946,1,11180,2011-10-03 08:53:06.672000+00:00,O_CREATED_COMPLETE,2011-10-02 22:51:17.311000+02:00,8000
173946,2,11180,2011-10-03 08:53:06.697000+00:00,O_SENT_COMPLETE,2011-10-02 22:51:17.311000+02:00,8000
173946,3,112,2011-11-03 08:15:22.602000+00:00,O_CANCELLED_COMPLETE,2011-10-02 22:51:17.311000+02:00,8000
173949,0,11169,2011-10-04 10:24:38.968000+00:00,O_SELECTED_COMPLETE,2011-10-02 23:12:15.824000+02:00,50000
